"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","normalized_z"
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.373958883,0,0,0.999971358,0,0.207123017,0.103511963,0.998535765,0.416666667,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.40499881,0.687543106,0.698700523,0.992517885,1,0.354824534,0.412755962,0.997532146,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.297090269,0.461323228,0.69863103,0.600708558,1,0.229967236,0.412715277,0.932224185,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071469342,0.26517679,0.690354493,0.991191394,1,0.12828735,0.40786819,0.996786134,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05101296,0.063302527,0.374579407,0.962569257,1,0.029697387,0.221978249,0.988742517,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.105217808,0,0,0.993504402,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176367298,0,0,0.841099878,0,0,0,0.999997948,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.259768386,0.770067258,0.471963173,0.993781636,1,0.402480774,0.279480102,0.997694219,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.380221657,0.334977988,0.651328205,0.951692525,1,0.163791289,0.384992798,0.988586021,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.559226979,0.893310125,0.251719989,0.467571852,1,0.475825261,0.149274843,0.908253935,0.583333333,1.49298130525111e-08
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.175302599,0.003055656,0.656931085,0.997319281,1,0.001420454,0.38827893,0.998568176,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.111924042,0.554551421,0.078039133,0.996925834,1,0.280414396,0.046302744,0.998227423,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.124910498,0.838871672,0.5533054,0.994733553,1,0.44310272,0.327401351,0.998079913,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.380202423,0.932252972,0.007122563,0.981801263,1,0.912286165,0.007244998,0.995308707,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.341566753,0,0,0.615926608,0,0,0,0.999394219,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1246603,0.087317829,0.735866625,0.991861233,1,0.04111366,0.434502943,0.996852845,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.120317753,0.994970845,0.610105229,0.996413704,1,0.538335129,0.360795586,0.998667028,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.388579876,0,0,0.999288861,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.150697179,0.893814384,0.478455259,0.915657406,1,0.476130789,0.283308693,0.984759752,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24660778,0.735407153,0.201552872,0.97972562,1,0.382324772,0.119549382,0.993839136,0.583333333,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.171748042,0.597394886,0.755730154,0.998526118,1,0.304068165,0.446112581,0.999265553,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264429019,0,0,0.716203168,0,0,0,0.999909672,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.044818112,0.968437883,0.654402016,0.996696997,1,0.965800691,0.659244928,0.999224207,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25037096,0.43634727,0.498637767,0.993137398,1,0.216687522,0.295206798,0.997270219,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.067795602,0.639555345,0.066994922,0.978193474,1,0.327638353,0.039750489,0.992969593,0.583333333,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.292180928,0.356269468,0.781602119,0.998471309,1,0.174769345,0.461219765,0.999197957,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.120335115,0.319797722,0.98837176,0.991497896,1,0.156006751,0.581318738,0.997276078,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.109907719,0.394305527,0.014403395,0.98906359,1,0.194555406,0.008546386,0.995212228,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157561083,0.770822421,0.656982815,0.902844897,1,0.402922201,0.388309272,0.983071032,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.164818978,0,0,0.999938124,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.236805119,0,0,0.99146913,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.45758821,0.620607618,0.799466757,0.860043889,1,0.317009234,0.471641693,0.976822445,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.194954387,0.080599897,0.227712531,0.251528795,1,0.037911757,0.135052031,0.807362893,0.583333333,1.48308784386764e-06
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.478785856,0,0,0.983471626,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.106253543,0.132863527,0.808865022,0.994826282,1,0.062993906,0.477121232,0.997881743,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.204004313,0.513275192,0.529482936,0.9822638,1,0.257907337,0.313378159,0.994671135,0.583333333,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.266747917,0.608254306,0.607479221,0.998309177,1,0.310111261,0.359253018,0.999134651,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.319042474,0.368174581,0.317986696,0.416578055,1,0.180938188,0.188507873,0.880819528,0.583333333,3.49105065966526e-08
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.105804636,0.447035943,0.545156086,0.976073258,1,0.222358635,0.32260534,0.993248705,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.121163254,0.939201325,0.216391548,0.065731265,1,0.503815166,0.128343605,0.745859561,0.583333333,4.58130530940348e-05
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.117698566,0.539728667,0.660193171,0.995879966,1,0.272300222,0.390191857,0.998331724,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.430458601,0,0,0.999924936,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.366370958,0.556546787,0.095446726,0.964078527,1,0.2815094,0.056629585,0.989840365,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.075685525,0.447345238,0.217452025,0.802348794,1,0.39521642,0.22095258,0.967545424,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247685084,0,0,0.982719247,0,0.002957869,0.200644126,1,0.416666667,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.389251031,0.238544291,0.486780365,0.993827161,1,0.200786854,0.492770787,0.997865365,1,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.380167512,0.720334562,0.825847696,0.773980262,1,0.373623173,0.487017074,0.965841708,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.319514322,0.557655255,0.724201219,0.927393777,1,0.282117985,0.427680578,0.985811313,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080354569,0,0,0.950938724,0,0,0,0.999999999,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.128285566,0.191180651,0.693831058,0.967455565,1,0.091452059,0.409904403,0.991210287,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.328550637,0,0,0.993739364,0,0.024724689,0.168916338,0.999989822,0.416666667,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.262246259,0.161210955,0.312261593,0.988480976,1,0.07676471,0.18511998,0.995258356,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.422719082,0,0,0.560053008,0,0,0,0.998607085,0,5.00000041370185e-10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028686664,0,0,0.995564907,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.220540424,0,0,0.993042364,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.32130657,0,0,0.98487128,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.303376805,0,0,0.618224042,0,0,0,0.999416291,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.035651074,0,0,0.999648157,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.106810991,0,0,0.996803209,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.007232845,0.703857698,0.971154803,0.996016275,1,0.364154743,0.571365339,0.998657906,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07537296,0,0,0.742120957,0,0,0,0.999951121,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.335136961,0.514195867,0.298393418,0.971446758,1,0.258406363,0.176911977,0.991828213,0.583333333,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.567717522,0.739747615,0.058616846,0.998100523,1,0.384837715,0.034779794,0.998802051,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.345780097,0,0,0.998115902,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.230582638,0.297049664,0.22210673,0.996625546,1,0.144407328,0.131730355,0.998085585,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.182975476,0.652499553,0.713448422,0.991848774,1,0.334933819,0.421389161,0.997352342,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.097122179,0.618495688,0.420665086,0.984266942,1,0.315828171,0.249206299,0.995088645,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.380254787,0,0,0.990729896,0,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.234844366,0.596747298,0.589151897,0.991695462,1,0.54224588,0.595914005,0.978145596,1,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.508677067,0.330805567,0.60160261,0.749198,1,0.161648124,0.355800505,0.955482459,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2691828,0,0,0.977935752,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.311373284,0.641776351,0.947547859,0.988368475,1,0.32888816,0.557703177,0.996818662,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.402643839,0,0,0.89240651,0,0,0,0.999999848,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110439281,0,0,0.975711623,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.312933757,0,0,0.999768494,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176635272,0.239083237,0.860767742,0.994748328,1,0.115204471,0.507341247,0.997975748,0.583333333,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.395464626,0.65026312,0.367136145,0.998489458,1,0.333671364,0.217578191,0.999108695,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058467925,0.716998549,0.343757203,0.876526441,1,0.371702442,0.203753628,0.977477178,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.102793202,0,0,0.99953327,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.331103628,0.741575177,0.983065455,0.517372734,1,0.38589674,0.578252054,0.92503212,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.238489138,0.371295679,0.646141761,0.819848947,1,0.182559064,0.381950345,0.967742605,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.575583174,0,0,0.90952382,0,0,0,0.999999953,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.338662723,0.784035253,0.058344556,0.744090157,1,0.410661556,0.034618238,0.956131724,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.420879309,0,0,0.794790848,0,0,0,0.999988914,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241351471,0,0,0.8507902,0,0,0,0.999998649,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.541866799,0,0,0.865889907,0,0,0,0.999999337,0,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.524205612,0,0,0.537450959,0,0,0,0.998113663,0,4.99999930347883e-10
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.056427571,0.259686714,0.315712154,0.997184621,1,0.125526207,0.187161917,0.998382274,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.206181929,0.634693796,0.060050713,0.97337715,1,0.324905509,0.035630518,0.99188134,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.272844845,0.976748394,0.968074871,0.984375921,1,0.96527052,0.968005775,0.997829414,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183254715,0,0,0.915106715,0,0,0,0.999999969,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120988532,0,0,0.949326393,0,0,0,0.999999999,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.259987909,0,0,0.998041131,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.103515891,0,0,0.99993044,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.321950299,0,0,0.85856084,0,0,0,0.999999054,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.508631441,0.981709934,0.896687973,0.993978324,1,0.530076371,0.528213053,0.998249385,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.52659762,0.814277029,0.70762662,0.978682051,1,0.783433223,0.712526765,0.996460419,1,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.483556237,0.988884164,0.283787065,0.995195323,1,0.534540476,0.168265084,0.998062692,0.583333333,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218826674,0,0,0.997098422,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.468866899,0,0,0.996617409,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2436911,0,0,0.992832274,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138502588,0,0,0.911448884,0,0,0,0.999999959,0,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.494017525,0.158902936,0.625711247,0.994812121,1,0.0756391,0.369960083,0.997716989,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.146695116,0,0,0.999712966,0,0.245507958,0.377442449,1,0.416666667,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.221143926,0.501314415,0.955982665,0.871435598,1,0.25143658,0.562586615,0.978335294,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.162441368,0.520829157,0.819122407,0.677660737,1,0.262005835,0.483099127,0.948327982,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.283559057,0.280938549,0.972413077,0.996523807,1,0.136239756,0.572093076,0.998620129,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.32686758,0,0,0.9995096,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07757892,0.588624383,0.754220074,0.872822703,1,0.299201616,0.445230322,0.978164486,0.583333333,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.251795025,0,0,0.993688131,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198194113,0,0,0.135300153,0,0,0,0.932453471,0,1.9817236847075e-05
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.097036652,0.862241778,0.56833119,0.993474344,1,0.457086836,0.336241237,0.997774289,0.583333333,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.274569233,0,0,0.999861962,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.154108784,0.916674364,0.912708188,0.99796414,1,0.893959165,0.914901948,0.999545429,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.368281748,0,0,0.989999111,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.053536289,0.78549831,0.099906035,0.868768963,1,0.411520372,0.059274881,0.97544905,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16676233,0,0,0.982107443,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.090501903,0.443023562,0.880367062,0.983474842,1,0.220227662,0.518734054,0.995445403,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.376105778,0.905468236,0.851565393,0.953037496,1,0.483204447,0.501988452,0.991251729,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.097571753,0.349444217,0.263170876,0.992420342,1,0.171242591,0.15605711,0.996648424,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.209834377,0.216769175,0.732019551,0.993132371,1,0.104097539,0.432253393,0.997347992,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.67266512,0.450177466,0.900259956,0.996292336,1,0.224028871,0.530286617,0.998580658,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.184768999,0.950017565,0.32376669,0.997755631,1,0.51046663,0.191927896,0.998899685,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.495594424,0.854836771,0.47124908,0.949909202,1,0.452645547,0.279058945,0.989570654,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139420778,0,0,0.801933506,0,0,0,0.999991211,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272893697,0,0,0.908890975,0,0,0,0.999999951,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.345223059,0,0,0.999712077,0,0.128025142,0.301830565,0.910926025,0.416666667,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.56628667,0.27754865,0.541940089,0.889587929,1,0.134526253,0.320712337,0.977350613,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.091881105,0.074119082,0.023607264,0.987089677,1,0.034829035,0.014007535,0.994041299,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007194389,0.184490057,0.018455147,0.774945285,1,0.088161672,0.010950516,0.952421114,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.176977267,0.410590093,0.327221492,0.406256727,1,0.203095286,0.193971959,0.879385299,0.583333333,4.54230661972588e-08
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.171425993,0,0,0.999273086,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.221894016,0.014495859,0.526310226,0.970004211,1,0.006750246,0.31150978,0.990734597,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.439577199,0,0,0.999424233,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.373164658,0.059327716,0.09794247,0.987380409,1,0.047908661,0.099608151,0.981257124,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.096026186,0.948140342,0.459519422,0.99652556,1,0.509310738,0.272139854,0.998581227,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.172198119,0.802422583,0.347763827,0.75245353,1,0.421481678,0.206123276,0.960143923,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.309092084,0.307419778,0.382500958,0.986668035,1,0.149685342,0.226660307,0.995111502,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.343595088,0,0,0.99974187,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.465719939,0.152841421,0.126624397,0.964121738,1,0.072686655,0.075122909,0.988517166,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102522042,0,0,0.901107351,0,0,0,0.999999915,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106958051,0,0,0.489494134,0,0,0,0.996595318,0,2.50000009582863e-09
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.270434018,0.466890124,0.601482147,0.825150559,1,0.232940604,0.355729732,0.969236469,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.129583808,0,0,0.998937895,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.566962376,0.216460453,0.487799034,0.730056946,1,0.10394439,0.288817872,0.949390511,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21636422,0.181189363,0.686482374,0.994756182,1,0.086540859,0.405600002,0.997775939,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.574840568,0.172600826,0.748612112,0.823028625,1,0.082330973,0.44195338,0.966837905,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155962521,0,0,0.883102723,0,0.21385495,0.077640633,0.842479348,0.416666667,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21578437,0.924090274,0.370598508,0.902542243,1,0.494557444,0.219625038,0.982636874,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.052401647,0.79057673,0.434917293,0.995710275,1,0.414504264,0.257621064,0.998235228,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.315454799,0.673038616,0.423278771,0.997055565,1,0.346566941,0.250749684,0.998608871,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.067720856,0,0,0.999941762,0,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.221731551,0.944808201,0.891244082,0.996161064,1,0.927140544,0.890518122,0.999261341,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.102557155,0,0,0.999916775,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.402617749,0.554880035,0.134636565,0.991920698,1,0.280594688,0.079874817,0.996523439,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.262045192,0.029467907,0.695463682,0.994271867,1,0.013753495,0.410860527,0.997509089,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.486478046,0.508797802,0.122267468,0.9949314,1,0.255482394,0.072538787,0.997469132,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224949375,0,0,0.755941,0,0.256652889,0.056941078,0.695871392,0.416666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.041961684,0,0,0.999980028,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.01517468,0.993897576,0.728100663,0.998126518,1,0.985946285,0.732634701,0.999525543,1,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.263629522,0,0,0.987564718,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.098145593,0.570940719,0.27002851,0.991015335,1,0.289427579,0.160118307,0.996477649,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.079803755,0.435920463,0.601301234,0.215963533,1,0.216461444,0.355623447,0.816898052,0.583333333,7.19392128645246e-07
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.238510231,0.420148728,0.334501084,0.997080426,1,0.208127295,0.198278534,0.99843569,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.114583116,0.536210155,0.064711138,0.994556042,1,0.270379364,0.038395522,0.997284617,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.341037951,0.472307211,0.950981456,0.76462895,1,0.235838672,0.559691359,0.962510463,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058187139,0,0,0.980871954,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.072113396,0.643726976,0.02579355,0.948351821,1,0.329986495,0.015304769,0.986937008,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241779054,0,0,0.977874529,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.442481125,0.659852431,0.731830556,0.994345164,1,0.339090356,0.432142849,0.99801862,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.074274658,0.958294337,0.822967722,0.540017838,1,0.51557056,0.485339426,0.932113664,0.583333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.210778327,0,0,0.999800631,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012819164,0,0,0.975819392,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.232906495,0.346313933,0.863668641,0.745678191,1,0.169627509,0.509028157,0.95728196,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.102827374,0.494533016,0.410279197,0.996986456,1,0.441717677,0.415865545,0.998863974,1,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.291816539,0.89770635,0.950604946,0.982543999,1,0.478490477,0.559473346,0.996001287,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155826426,0,0,0.954928966,0,0,0,0.999999999,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.375742451,0.340524163,0.063991124,0.997083632,1,0.166644224,0.037968346,0.998160834,0.583333333,0
