"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","normalized_z"
1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0.25366817,0.541262461,0.796406429,0.982536037,1,0.273138201,0.469856921,0.993308079,0.583333333,0.446772619,0.811254946,0.996397829,1,0.409536965,0.823533927,0.998442429,1,0
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.142346689,0.770908367,0.226946148,0.995133143,1,0.402972446,0.134597935,0.99696,0.583333333,0.468922962,0.172538869,0.997453727,0.722222222,0.487432805,0.197823243,0.998833364,0.791666667,0
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.059992924,0.489614834,0.348227793,0.967630438,1,0.245129272,0.206397669,0.987497363,0.583333333,0.272500383,0.264136247,0.988690833,0.722222222,0.269909205,0.302029587,0.99438987,0.791666667,4.26379289653056e-08
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.308968021,0,0,0.927400098,0,0.076502157,0.150358441,0.999733546,0.416666667,0.042422824,0.103912632,1,0.277777778,0.026586562,0.081680573,1,0.208333333,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.251471275,0,0,0.983498313,0,0,0,1,0,0,0,1,0,0.050585782,0.185180811,0.999999999,0.208333333,0
0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.440911133,0.156059784,0.521421598,0.878994144,1,0.074253581,0.308630609,0.964270462,0.583333333,0.078320607,0.3935549,0.964598359,0.722222222,0.073488092,0.447446495,0.980598482,0.791666667,4.51560637826365e-06
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.130008614,0,0,0.999311708,0,0,0,1,0,0.061837684,0.025967061,1,0.277777778,0.038753936,0.02041142,1,0.208333333,0
1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.078447797,0.529652717,0.822735118,0.664606848,1,0.266804781,0.485203928,0.925543442,0.583333333,0.298509414,0.612866321,0.935013225,0.722222222,0.297667051,0.686540307,0.96822661,0.791666667,0.000100440981437244
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.165964952,0,0,0.986085079,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.176095004,0.730689328,0.839875542,0.918370197,1,0.379596979,0.49518544,0.979923511,0.583333333,0.438810559,0.625061015,0.984540674,0.722222222,0.452931366,0.699492469,0.993362896,0.791666667,1.95679317194219e-07
1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0.284195814,0.105119637,0.853123602,0.997406145,1,0.049629865,0.502894976,0.998257939,0.583333333,0.072639589,0.86582779,0.9986832,1,0.061740927,0.874767207,0.999509132,1,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.819813573,0,0,0.858471519,0,0,0,0.999998657,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.040145423,0,0,0.999726746,0,0,0,1,0,0.148237566,0.09668473,1,0.277777778,0.092901105,0.075999077,1,0.208333333,0
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.092659499,0.809977121,0.306586499,0.894998592,1,0.425944046,0.181761357,0.972751493,0.583333333,0.498860031,0.232759798,0.976709513,0.722222222,0.720592094,0.335516898,0.989666116,1,2.09990039301555e-06
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.277923037,0.727032859,0.395250366,0.987765363,1,0.377485439,0.234194291,0.994371677,0.583333333,0.43610792,0.299458762,0.995448993,0.722222222,0.449854714,0.341961284,0.997981191,0.791666667,5.00537722381011e-10
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.187379548,0,0,0.686750091,0,0,0,0.999760704,0,0,0,0.999999804,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.488698945,0.613737784,0.061264138,0.997299317,1,0.313170083,0.036350441,0.997740566,0.583333333,0.355177839,0.046650502,0.997866494,0.722222222,0.359271651,0.053586251,0.998899632,0.791666667,0
0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.288340237,0.287792917,0.935693177,0.973021563,1,0.139709777,0.550836172,0.990352134,0.583333333,0.150417198,0.692585147,0.992217432,0.722222222,0.144125864,0.77044888,0.996466694,0.791666667,1.50292578382505e-09
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.027974264,0.071771399,0.985706585,0.172220212,1,0.033713806,0.579778547,0.722682958,0.583333333,0.035102082,0.727373102,0.729157315,0.722222222,0.03250699,0.806474828,0.838018025,0.791666667,0.00477444684092099
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.36288808,0.940192677,0.597690483,0.975034455,1,0.504423934,0.353501771,0.991773314,0.583333333,0.603707338,0.449863968,0.994006121,0.722222222,0.900076235,0.63721393,0.998306799,1,1.00084585064053e-09
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.046618774,0,0,0.982089001,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.194752514,0.453715791,0.299789757,0.974198835,1,0.225911934,0.177738501,0.989074851,0.583333333,0.249699091,0.227630668,0.989910833,0.722222222,0.245847222,0.260601443,0.994894924,0.791666667,2.40719031374681e-08
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.186584709,0,0,0.99933816,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.26585164,0.411171765,0.109557347,0.984106189,1,0.20340109,0.064999873,0.991579843,0.583333333,0.223299201,0.083401337,0.991642095,0.722222222,0.218310012,0.095770182,0.995463078,0.791666667,1.35378462884361e-08
1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.162247799,0.397021231,0.601824011,0.94158116,1,0.195976681,0.355930607,0.981574144,0.583333333,0.21466538,0.4529019,0.983727375,0.722222222,0.209380115,0.513185032,0.99206039,0.791666667,1.48674485833666e-07
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.313792355,0.824891529,0.348648191,0.998115434,1,0.434782737,0.206646292,0.998591813,0.583333333,0.761049255,0.365142436,0.999216332,1,0.736427063,0.38023943,0.999665004,1,0
1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.274640834,0.849986185,0.146850473,0.671719298,1,0.449741514,0.087118156,0.925342537,0.583333333,0.530233271,0.111755619,0.93351529,0.722222222,0.774911275,0.161923667,0.967882649,1,0.00020799791149928
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.024252823,0,0,0.844011559,0,0.230293497,0.201657447,0.945695629,0.416666667,0.1277049,0.139365346,0.99999953,0.277777778,0.080033197,0.109548195,1,0.208333333,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.403833396,0,0,0.997804785,0,0,0,1,0,0,0,1,0,0.004590458,0.138494203,1,0.208333333,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.213507557,0,0,0.93388498,0,0,0,0.999999992,0,0.038816002,0.091148753,0.999826337,0.277777778,0.024326151,0.07164752,1,0.208333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.091596328,0,0,0.998912891,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.370133868,0.504321913,0.595552126,0.983237014,1,0.25306147,0.352245168,0.992936799,0.583333333,0.281982665,0.448291815,0.994248352,0.722222222,0.279990923,0.508103114,0.99741301,0.791666667,1.00139951886291e-09
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.192117361,0,0,0.973952217,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.094496125,0.688041617,0.069075149,0.988694048,1,0.355108962,0.040984649,0.993849833,0.583333333,0.603578056,0.07281805,0.995248148,1,0.568449898,0.076298671,0.997592833,1,3.00423608212697e-09
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.194154109,0,0,0.999406365,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.236923777,0.2795869,0.475091514,0.997960009,1,0.13555633,0.281325062,0.998343331,0.583333333,0.145757719,0.35912914,0.998584343,0.722222222,0.139476775,0.409018444,0.999327293,0.791666667,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.156047059,0.252939231,0.971526072,0.965470055,1,0.12213889,0.571580071,0.9883469,0.583333333,0.130783851,0.717542586,0.990437922,0.722222222,0.124613919,0.796332482,0.995577202,0.791666667,4.00990896043396e-09
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.740780294,0,0,0.913644209,0,0,0,0.999999952,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.27792369,0.925219602,0.813345174,0.993530823,1,0.913460861,0.816021694,0.998307915,1,0.896456475,0.82511662,0.998888724,1,0.8834093,0.8371932,0.999586195,1,0
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.131299601,0.963190534,0.28774608,0.98741053,1,0.959394541,0.292185455,0.995917142,1,0.948319807,0.301923266,0.996784212,1,0.941480241,0.315070218,0.998613445,1,5.00360974875491e-10
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.271210417,0,0,0.999920612,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.229259995,0.988959582,0.516032077,0.967854745,1,0.534587454,0.305455968,0.989981604,0.583333333,0.645059452,0.389558345,0.992554043,0.722222222,0.697153016,0.44299585,0.996955737,0.791666667,1.15175700088344e-08
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.304223428,0,0,0.228084456,0,0,0,0.94924566,0,0.057403812,0.129075055,0.309542441,0.277777778,0.03597521,0.101459508,0.973498152,0.208333333,0.000657855866194934
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.202568725,0,0,0.97229431,0,0,0,1,0,0,0,1,0,0,0,1,0,3.63500086808521e-07
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.181886479,0,0,0.971201336,0,0,0,1,0,0,0,1,0,0.103865539,0.181450073,0.987435282,0.208333333,5.00000041370185e-10
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.21492519,0,0,0.979845203,0,0,0,1,0,0.057098031,0.091855551,0.999999984,0.277777778,0.035783576,0.072203099,1,0.208333333,0
0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.610105523,0.954789869,0.542095038,0.96608138,1,0.513408011,0.320803545,0.98955204,0.583333333,0.615962812,0.408864373,0.992201364,0.722222222,0.661600009,0.464468743,0.996795046,0.791666667,1.2520195769028e-08
0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.633748725,0.524082345,0.981776616,0.96387856,1,0.263773717,0.577507049,0.989002987,0.583333333,0.294853818,0.724651337,0.991671108,0.722222222,0.293745814,0.803669763,0.996443868,0.791666667,3.50656659264814e-09
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.335669939,0,0,0.89051378,0,0,0,0.99999976,0,0,0,1,0,0.028312176,0.015437589,0.999833995,0.208333333,4.50000003926476e-09
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.375254432,0,0,0.756270904,0,0,0,0.999951969,0,0.086037754,0.198687099,0.995774875,0.277777778,0.053920222,0.156178088,0.999999771,0.208333333,0
1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.17086586,0,0,0.976326925,0,0,0,1,0,0.005541977,0.291009458,1,0.277777778,0.00347318,0.228748121,1,0.208333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.349867453,0,0,0.99889968,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.317163281,0.770563003,0.680617044,0.626529453,1,0.402770549,0.402163593,0.920451247,0.583333333,0.468661359,0.510515666,0.933678916,0.722222222,0.487131327,0.576315122,0.969211977,0.791666667,0.000160790322884852
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0.194954307,0.383876074,0.881679906,0.96390584,1,0.189107749,0.519496816,0.988140433,0.583333333,0.296143548,0.893620302,0.992392101,1,0.264094862,0.900435013,0.996681606,1,2.50463605411255e-09
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.433630736,0.791674393,0.078436887,0.993007602,1,0.41514979,0.046538698,0.995791746,0.583333333,0.484750185,0.059722202,0.996240482,0.722222222,0.505728964,0.06859496,0.998165212,0.791666667,5.00523178459389e-10
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.102502003,0.268741208,0.163990016,0.975750604,1,0.130082449,0.097281395,0.988348209,0.583333333,0.139634424,0.124777108,0.988115724,0.722222222,0.133384535,0.143199134,0.993364161,0.791666667,4.97073781025037e-08
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.370339998,0.531620192,0.289540894,0.986160306,1,0.478951237,0.294073575,0.806681838,1,0.437069902,0.303837067,0.995081289,1,0.399942313,0.317037164,0.997589829,1,1.5020716892522e-09
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.26587435,0.143649603,0.228653426,0.983996395,1,0.068219777,0.135609527,0.991175275,0.583333333,0.071818459,0.173832371,0.990923232,0.722222222,0.086167115,0.251347443,0.99538608,1,5.51609424803701e-09
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.478010181,0,0,0.998877691,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.392000363,0.53900422,0.909908028,0.94841011,1,0.48643727,0.911495457,0.935670324,1,0.444493832,0.915489595,0.991584944,1,0.407280994,0.92166758,0.996223729,1,1.00205929109976e-08
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.075262599,0,0,0.999814637,0,0.039061381,0.122277388,1,0.416666667,0.02166075,0.084505832,1,0.277777778,0.013574883,0.066425849,1,0.208333333,0
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.096453038,0.279751108,0.001711998,0.868834862,1,0.135639343,0.001015831,0.958580718,0.583333333,0.145850733,0.001303789,0.955382673,0.722222222,0.139569471,0.001497847,0.973521491,0.791666667,3.26529005797438e-05
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.291612144,0,0,0.974242665,0,0,0,1,0,0.013238283,0.239986601,0.995349276,0.277777778,0.008296487,0.188641581,1,0.208333333,0
1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.158699935,0.640720071,0.106670091,0.995853601,1,0.328293666,0.063287227,0.997014011,0.583333333,0.551110962,0.112409566,0.997736043,1,0.514484383,0.117740641,0.998863955,1,0
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0.052325044,0.561938452,0.585900293,0.988614844,1,0.28447144,0.346572167,0.99478186,0.583333333,0.467819767,0.606728392,0.68793598,1,0.430447368,0.624535989,0.998668543,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.114570096,0.118720519,0.131459015,0.995813036,1,0.056167326,0.077990285,0.996489188,0.583333333,0.058903361,0.10005664,0.996278232,0.722222222,0.054947105,0.11487192,0.997843312,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.338371533,0,0,0.969842817,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0.079043841,0.303496365,0.908739371,0.998141693,1,0.147686544,0.535207566,0.998753069,0.583333333,0.159397907,0.673704207,0.999091939,0.722222222,0.153118704,0.750741875,0.999604116,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.505685138,0,0,0.986415753,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.207352259,0.751601922,0.273977643,0.980216244,1,0.391717132,0.162456851,0.991723981,0.583333333,0.454379567,0.208133179,0.992976108,0.722222222,0.470718945,0.238416143,0.996737204,0.791666667,8.01436195185801e-09
0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.440138955,0.870580319,0.902624715,0.95993929,1,0.462099482,0.531659178,0.989113229,0.583333333,0.546669564,0.669408275,0.99236271,0.722222222,0.578363174,0.746243214,0.996998559,0.791666667,6.0088899411781e-09
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.242050663,0.02108502,0.273974923,0.998258782,1,0.009828445,0.162455257,0.998219969,0.583333333,0.010154265,0.20813114,0.998200495,0.722222222,0.009330723,0.238413822,0.999000856,0.791666667,0
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.543130408,0.698009794,0.841462156,0.868780376,1,0.360805218,0.496108995,0.970232059,0.583333333,0.414860096,0.626188101,0.976326434,0.722222222,0.42578165,0.700687506,0.98950172,0.791666667,1.56628084024835e-06
1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0.071124628,0.218833242,0.561966528,0.978908258,1,0.105121817,0.332497313,0.990695482,0.583333333,0.158313449,0.582020388,0.993162459,1,0.137135618,0.600153491,0.996558383,1,1.50303669510521e-09
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0.4626486,0.258578167,0.832134024,0.777072531,1,0.124969233,0.490678211,0.94558684,0.583333333,0.133932561,0.619557445,0.949474737,0.722222222,0.165789875,0.85809011,0.660711256,1,1.55907443526448e-05
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.58359299,0,0,0.712112613,0,0,0,0.999860032,0,0,0,0.999999927,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.158332703,0.146284794,0.185665682,0.6323156,1,0.069499107,0.110132155,0.897411342,0.583333333,0.073195059,0.14123431,0.888837182,0.722222222,0.068573584,0.162038313,0.9325777,0.791666667,0.000619965777470477
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.411024734,0,0,0.514878397,0,0,0,0.996450793,0,0,0,0.999970705,0,0,0,0.999999868,0,1.00000008274037e-09
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.269999596,0.747158626,0.579468139,0.995789606,1,0.38913575,0.342790593,0.99766932,0.583333333,0.671801709,0.599775239,0.998844868,1,0.639774312,0.617762549,0.99952788,1,0
0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.241010853,0.50427731,0.690629464,0.975386601,1,0.253037367,0.408029238,0.990914229,0.583333333,0.28195379,0.517794875,0.992688606,0.722222222,0.279960156,0.584238861,0.996738007,0.791666667,2.00351657486664e-09
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.570687138,0,0,0.999217264,0,0,0,1,0,0.032796027,0.021083517,1,0.277777778,0.020553408,0.016572709,1,0.208333333,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.174696642,0.562829261,0.850070675,0.937968209,1,0.284961279,0.501118794,0.982929774,0.583333333,0.320532999,0.632298264,0.986413335,0.722222222,0.321427197,0.70715991,0.993963207,0.791666667,6.52115994537183e-08
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.082665231,0.652805727,0.210644281,0.986664755,1,0.335106727,0.124937633,0.993396707,0.583333333,0.382478675,0.160182903,0.994139089,0.722222222,0.52801055,0.231703298,0.997713789,1,2.00260064087132e-09
1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0.313625881,0.040004935,0.565890537,0.989208046,1,0.032147457,0.571465049,0.995068443,1,0.026924457,0.585300794,0.995384025,1,0.022644866,0.603583183,0.997608961,1,0
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.202214312,0.28048555,0.403355271,0.501422088,1,0.13601068,0.238982634,0.866560279,0.583333333,0.146266866,0.305534337,0.865637942,0.722222222,0.139984231,0.348812927,0.923564313,0.791666667,0.00109445170927547
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.282986078,0,0,0.992995789,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.12690327,0,0,0.999736389,0,0,0,1,0,0,0,1,0,0.006872777,0.179402524,1,0.208333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.081893342,0,0,0.995674926,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.598184116,0.687659452,0.884979758,0.51725974,1,0.354890905,0.521413802,0.89370875,0.583333333,0.407369681,0.656985871,0.911078423,0.722222222,0.417344232,0.733204239,0.958003812,0.791666667,0.000365155885263757
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.69916651,0,0,0.997841193,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.094698245,0,0,0.847037867,0,0,0,0.999997746,0,0,0,1,0,0,0,1,0,5.59753828025533e-05
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.205555088,0,0,0.999364242,0,0.15567533,0.282032773,1,0.416666667,0.086326808,0.194912687,1,0.277777778,0.054101373,0.153211209,1,0.208333333,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0.448751013,0.196692969,0.922052124,0.967438798,1,0.094167948,0.54292932,0.98847543,0.583333333,0.141027483,0.92881512,0.992515326,1,0.121706823,0.933463392,0.996368401,1,1.50315870861562e-09
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.21102848,0.544949626,0.209850493,0.997742116,1,0.27515419,0.124467201,0.998121584,0.583333333,0.308610311,0.159581037,0.998321782,0.722222222,0.308535476,0.183019534,0.999179272,0.791666667,0
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.257436921,0.391331668,0.263121307,0.495005636,1,0.193000327,0.156027756,0.865719289,0.583333333,0.2112144,0.199924409,0.866139391,0.722222222,0.20582133,0.229064642,0.924747034,0.791666667,0.00129171459747468
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.073930411,0,0,0.999535085,0,0,0,1,0,0.028770403,0.142774367,1,0.277777778,0.018030532,0.112227858,1,0.208333333,0
1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0.116832373,0.359843408,0.514464706,0.967378866,1,0.176618942,0.304532637,0.987569656,0.583333333,0.192325471,0.388395665,0.988880213,0.722222222,0.244672727,0.552986874,0.995563104,1,1.10283219223462e-08
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.163188495,0,0,0.995054988,0,0,0,1,0,0.111339418,0.167437242,0.984965864,0.277777778,0.069776881,0.131614123,1,0.208333333,0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0.364707302,0.272246743,0.274778272,0.243180098,1,0.131849771,0.162930965,0.753949232,0.583333333,0.141609243,0.208738396,0.751776748,0.722222222,0.175658976,0.301311959,0.815588627,1,0.00518252953466392
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.019718969,0,0,0.92821558,0,0,0,0.999999987,0,0.174498565,0.101049967,0.999933306,0.277777778,0.109358983,0.079430374,1,0.208333333,0
0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.067339487,0.979532859,0.381283732,0.838764544,1,0.528723539,0.225940913,0.964157581,0.583333333,0.636974707,0.288980131,0.971045361,0.722222222,0.687239062,0.330132301,0.987151807,0.791666667,1.05167641522019e-05
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.10946347,0.848351729,0.33798061,0.968355294,1,0.448763884,0.20033682,0.989016003,0.583333333,0.528937214,0.256423003,0.991032306,0.722222222,0.557391975,0.293289005,0.995988444,0.791666667,3.0565476261124e-08
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.288573673,0.689605692,0.484522666,0.970567681,1,0.356001644,0.286886242,0.989548062,0.583333333,0.408774684,0.366149602,0.991471833,0.722222222,0.418924915,0.416871445,0.996173987,0.791666667,1.20246897994392e-08
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.025880627,0,0,0.867981083,0,0,0,0.999999156,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.451814779,0.328820789,0.222309447,0.623361327,1,0.160629583,0.131850477,0.901051797,0.583333333,0.174059685,0.169025396,0.898927881,0.722222222,0.167890754,0.193810548,0.942407421,0.791666667,0.000544245945398036
0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.168471595,0.340941271,0.471978536,0.893730979,1,0.293867611,0.477862249,0.973781907,1,0.259201942,0.49114638,0.975592113,1,0.229281149,0.508891619,0.987241042,1,1.77051140648476e-06
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.315926366,0,0,0.814589109,0,0,0,0.999991946,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.268697018,0.191497828,0.468113858,0.98538127,1,0.091608209,0.27720975,0.992579613,0.583333333,0.097157807,0.353931047,0.993112632,0.722222222,0.091673507,0.40319871,0.996483894,0.791666667,1.50312673419251e-09
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.188480107,0.913812249,0.422999559,0.950382078,1,0.488283821,0.250584811,0.985476656,0.583333333,0.581820403,0.320243556,0.988515893,0.722222222,0.620332996,0.365379435,0.995015561,0.791666667,1.07780594116313e-07
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.077578929,0,0,0.496449916,0,0,0,0.995566921,0,0,0,0.999955728,0,0,0,0.999999758,0,2.00000005445844e-09
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.392133779,0.927455245,0.428058459,0.992340215,1,0.496615466,0.253571844,0.996308993,0.583333333,0.593097681,0.324027704,0.997258677,0.722222222,0.633909255,0.369636322,0.998881379,0.791666667,0
0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0.227188815,0.923193204,0.650374468,0.998007034,1,0.494009132,0.384433377,0.998777313,0.583333333,0.589565085,0.488470158,0.999194456,0.722222222,0.629650726,0.552244243,0.999698763,0.791666667,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.155871774,0,0,0.997664115,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.356744466,0.167833183,0.829650883,0.725634352,1,0.07999869,0.489232152,0.931949716,0.583333333,0.084534251,0.617790666,0.934506243,0.722222222,0.079465277,0.691775415,0.964598673,0.791666667,0.000114008885722883
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.159665702,0,0,0.83566632,0,0.317767114,0.269285718,0.860464126,0.416666667,0.176211739,0.186103204,0.99999867,0.277777778,0.110432637,0.146286511,1,0.208333333,0
